"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities",
"1400000US17163504356","Census Tract 5043.56, St. Clair County, Illinois","106","92","0","0","92","0","14","0","0","14",
"1400000US17163504357","Census Tract 5043.57, St. Clair County, Illinois","86","72","0","0","72","0","14","0","0","14",
"1400000US17163504358","Census Tract 5043.58, St. Clair County, Illinois","132","112","0","0","112","0","20","0","0","20",
"1400000US17163504359","Census Tract 5043.59, St. Clair County, Illinois","918","47","0","0","47","0","871","871","0","0",
"1400000US17163504501","Census Tract 5045.01, St. Clair County, Illinois","52","0","0","0","0","0","52","0","0","52",
"1400000US17163504502","Census Tract 5045.02, St. Clair County, Illinois","13","0","0","0","0","0","13","0","0","13",
"1400000US17163504600","Census Tract 5046, St. Clair County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17165955100","Census Tract 9551, Saline County, Illinois","42","0","0","0","0","0","42","0","0","42",
"1400000US17165955500","Census Tract 9555, Saline County, Illinois","108","95","0","0","95","0","13","0","0","13",
"1400000US17165955600","Census Tract 9556, Saline County, Illinois","2","0","0","0","0","0","2","0","0","2",
"1400000US17165955700","Census Tract 9557, Saline County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17165955800","Census Tract 9558, Saline County, Illinois","304","297","0","57","240","0","7","0","0","7",
"1400000US17165955900","Census Tract 9559, Saline County, Illinois","78","78","78","0","0","0","0","0","0","0",
"1400000US17165956000","Census Tract 9560, Saline County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17165956100","Census Tract 9561, Saline County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17165956200","Census Tract 9562, Saline County, Illinois","86","0","0","0","0","0","86","0","0","86",
"1400000US17167000100","Census Tract 1, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167000201","Census Tract 2.01, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167000202","Census Tract 2.02, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167000300","Census Tract 3, Sangamon County, Illinois","218","218","0","0","218","0","0","0","0","0",
"1400000US17167000400","Census Tract 4, Sangamon County, Illinois","21","0","0","0","0","0","21","0","0","21",
"1400000US17167000501","Census Tract 5.01, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167000503","Census Tract 5.03, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167000504","Census Tract 5.04, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167000600","Census Tract 6, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167000700","Census Tract 7, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167000800","Census Tract 8, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167000900","Census Tract 9, Sangamon County, Illinois","336","12","0","0","0","12","324","0","0","324",
"1400000US17167001001","Census Tract 10.01, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167001003","Census Tract 10.03, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167001004","Census Tract 10.04, Sangamon County, Illinois","114","114","0","0","114","0","0","0","0","0",
"1400000US17167001100","Census Tract 11, Sangamon County, Illinois","96","0","0","0","0","0","96","0","0","96",
"1400000US17167001200","Census Tract 12, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167001300","Census Tract 13, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167001400","Census Tract 14, Sangamon County, Illinois","373","265","265","0","0","0","108","89","0","19",
"1400000US17167001600","Census Tract 16, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167001800","Census Tract 18, Sangamon County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17167001900","Census Tract 19, Sangamon County, Illinois","25","0","0","0","0","0","25","0","0","25",
"1400000US17167002001","Census Tract 20.01, Sangamon County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17167002002","Census Tract 20.02, Sangamon County, Illinois","39","39","0","0","39","0","0","0","0","0",
"1400000US17167002100","Census Tract 21, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167002200","Census Tract 22, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167002300","Census Tract 23, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167002400","Census Tract 24, Sangamon County, Illinois","7","7","0","7","0","0","0","0","0","0",
"1400000US17167002500","Census Tract 25, Sangamon County, Illinois","166","52","0","52","0","0","114","0","0","114",
"1400000US17167002600","Census Tract 26, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167002700","Census Tract 27, Sangamon County, Illinois","72","9","0","0","9","0","63","0","0","63",
"1400000US17167002801","Census Tract 28.01, Sangamon County, Illinois","23","0","0","0","0","0","23","0","0","23",
"1400000US17167002802","Census Tract 28.02, Sangamon County, Illinois","35","0","0","0","0","0","35","0","0","35",
"1400000US17167002900","Census Tract 29, Sangamon County, Illinois","7","4","0","4","0","0","3","0","0","3",
"1400000US17167003000","Census Tract 30, Sangamon County, Illinois","1167","139","0","13","0","126","1028","1015","0","13",
"1400000US17167003100","Census Tract 31, Sangamon County, Illinois","81","0","0","0","0","0","81","0","0","81",
"1400000US17167003201","Census Tract 32.01, Sangamon County, Illinois","46","28","0","0","28","0","18","0","0","18",
"1400000US17167003202","Census Tract 32.02, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167003203","Census Tract 32.03, Sangamon County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17167003300","Census Tract 33, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167003400","Census Tract 34, Sangamon County, Illinois","48","48","0","0","48","0","0","0","0","0",
"1400000US17167003500","Census Tract 35, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167003601","Census Tract 36.01, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167003602","Census Tract 36.02, Sangamon County, Illinois","133","133","0","0","133","0","0","0","0","0",
"1400000US17167003603","Census Tract 36.03, Sangamon County, Illinois","22","22","0","0","22","0","0","0","0","0",
"1400000US17167003604","Census Tract 36.04, Sangamon County, Illinois","187","183","0","0","183","0","4","0","0","4",
"1400000US17167003701","Census Tract 37.01, Sangamon County, Illinois","89","89","0","0","89","0","0","0","0","0",
"1400000US17167003702","Census Tract 37.02, Sangamon County, Illinois","70","70","0","0","70","0","0","0","0","0",
"1400000US17167003801","Census Tract 38.01, Sangamon County, Illinois","86","0","0","0","0","0","86","0","0","86",
"1400000US17167003802","Census Tract 38.02, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167003901","Census Tract 39.01, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167003902","Census Tract 39.02, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167004000","Census Tract 40, Sangamon County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17167004200","Census Tract 42, Sangamon County, Illinois","217","97","42","0","55","0","120","0","0","120",
"1400000US17169970100","Census Tract 9701, Schuyler County, Illinois","489","0","0","0","0","0","489","0","0","489",
"1400000US17169970200","Census Tract 9702, Schuyler County, Illinois","93","93","16","0","77","0","0","0","0","0",
"1400000US17169970300","Census Tract 9703, Schuyler County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17171970600","Census Tract 9706, Scott County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17171970700","Census Tract 9707, Scott County, Illinois","45","45","0","0","45","0","0","0","0","0",
"1400000US17173959100","Census Tract 9591, Shelby County, Illinois","51","51","0","0","51","0","0","0","0","0",
"1400000US17173959200","Census Tract 9592, Shelby County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17173959300","Census Tract 9593, Shelby County, Illinois","136","113","16","6","91","0","23","0","0","23",
"1400000US17173959400","Census Tract 9594, Shelby County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17173959500","Census Tract 9595, Shelby County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17173959600","Census Tract 9596, Shelby County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17175951400","Census Tract 9514, Stark County, Illinois","101","101","7","0","94","0","0","0","0","0",
"1400000US17175951500","Census Tract 9515, Stark County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17177000100","Census Tract 1, Stephenson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17177000200","Census Tract 2, Stephenson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17177000300","Census Tract 3, Stephenson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17177000400","Census Tract 4, Stephenson County, Illinois","57","57","0","0","57","0","0","0","0","0",
"1400000US17177000500","Census Tract 5, Stephenson County, Illinois","69","69","0","0","69","0","0","0","0","0",
"1400000US17177000600","Census Tract 6, Stephenson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17177000700","Census Tract 7, Stephenson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17177000800","Census Tract 8, Stephenson County, Illinois","32","11","4","7","0","0","21","0","0","21",
"1400000US17177000900","Census Tract 9, Stephenson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17177001000","Census Tract 10, Stephenson County, Illinois","349","314","0","0","314","0","35","0","0","35",
"1400000US17177001100","Census Tract 11, Stephenson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17177001200","Census Tract 12, Stephenson County, Illinois","109","95","0","0","95","0","14","0","0","14",
"1400000US17177001300","Census Tract 13, Stephenson County, Illinois","118","92","0","9","83","0","26","0","0","26",
"1400000US17179020100","Census Tract 201, Tazewell County, Illinois","27","0","0","0","0","0","27","0","27","0",
"1400000US17179020301","Census Tract 203.01, Tazewell County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17179020302","Census Tract 203.02, Tazewell County, Illinois","31","0","0","0","0","0","31","0","0","31",
"1400000US17179020400","Census Tract 204, Tazewell County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17179020500","Census Tract 205, Tazewell County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17179020600","Census Tract 206, Tazewell County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17179020700","Census Tract 207, Tazewell County, Illinois","23","0","0","0","0","0","23","0","0","23",
"1400000US17179020800","Census Tract 208, Tazewell County, Illinois","8","8","8","0","0","0","0","0","0","0",
"1400000US17179020900","Census Tract 209, Tazewell County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17179021000","Census Tract 210, Tazewell County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17179021101","Census Tract 211.01, Tazewell County, Illinois","122","122","0","0","122","0","0","0","0","0",
"1400000US17179021102","Census Tract 211.02, Tazewell County, Illinois","88","88","0","0","88","0","0","0","0","0",
"1400000US17179021201","Census Tract 212.01, Tazewell County, Illinois","50","50","0","0","50","0","0","0","0","0",
"1400000US17179021202","Census Tract 212.02, Tazewell County, Illinois","106","95","0","0","95","0","11","0","0","11",
"1400000US17179021203","Census Tract 212.03, Tazewell County, Illinois","78","74","0","0","74","0","4","0","0","4",
"1400000US17179021500","Census Tract 215, Tazewell County, Illinois","88","0","0","0","0","0","88","0","0","88",
"1400000US17179021603","Census Tract 216.03, Tazewell County, Illinois","34","30","0","0","30","0","4","0","0","4",
"1400000US17179021604","Census Tract 216.04, Tazewell County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17179021605","Census Tract 216.05, Tazewell County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17179021606","Census Tract 216.06, Tazewell County, Illinois","261","219","0","23","196","0","42","0","0","42",
"1400000US17179021701","Census Tract 217.01, Tazewell County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021702","Census Tract 217.02, Tazewell County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17179021801","Census Tract 218.01, Tazewell County, Illinois","1325","1313","1278","0","35","0","12","0","0","12",
"1400000US17179021802","Census Tract 218.02, Tazewell County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021900","Census Tract 219, Tazewell County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17179022000","Census Tract 220, Tazewell County, Illinois","117","101","0","0","57","44","16","0","0","16",
"1400000US17179022100","Census Tract 221, Tazewell County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17179022200","Census Tract 222, Tazewell County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17179022300","Census Tract 223, Tazewell County, Illinois","77","77","0","0","77","0","0","0","0","0",
"1400000US17179022400","Census Tract 224, Tazewell County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17181950100","Census Tract 9501, Union County, Illinois","132","66","0","0","66","0","66","0","0","66",
"1400000US17181950200","Census Tract 9502, Union County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17181950300","Census Tract 9503, Union County, Illinois","54","0","0","0","0","0","54","0","0","54",
"1400000US17181950400","Census Tract 9504, Union County, Illinois","739","322","0","0","76","246","417","0","0","417",
"1400000US17181950500","Census Tract 9505, Union County, Illinois","9","9","0","0","9","0","0","0","0","0",
"1400000US17183000100","Census Tract 1, Vermilion County, Illinois","269","228","228","0","0","0","41","0","0","41",
"1400000US17183000200","Census Tract 2, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000300","Census Tract 3, Vermilion County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17183000400","Census Tract 4, Vermilion County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17183000500","Census Tract 5, Vermilion County, Illinois","163","123","0","0","123","0","40","0","0","40",
"1400000US17183000600","Census Tract 6, Vermilion County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17183000700","Census Tract 7, Vermilion County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17183000800","Census Tract 8, Vermilion County, Illinois","72","72","0","0","72","0","0","0","0","0",
"1400000US17183000900","Census Tract 9, Vermilion County, Illinois","73","68","0","0","68","0","5","0","0","5",
"1400000US17183001200","Census Tract 12, Vermilion County, Illinois","172","89","0","0","89","0","83","0","0","83",
"1400000US17183001300","Census Tract 13, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010100","Census Tract 101, Vermilion County, Illinois","59","59","0","0","59","0","0","0","0","0",
"1400000US17183010200","Census Tract 102, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010300","Census Tract 103, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010400","Census Tract 104, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010500","Census Tract 105, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010600","Census Tract 106, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010701","Census Tract 107.01, Vermilion County, Illinois","75","75","0","0","75","0","0","0","0","0",
"1400000US17183010702","Census Tract 107.02, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010800","Census Tract 108, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010900","Census Tract 109, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183011000","Census Tract 110, Vermilion County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17183011100","Census Tract 111, Vermilion County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17183011200","Census Tract 112, Vermilion County, Illinois","1753","1753","1606","0","60","87","0","0","0","0",
"1400000US17185957200","Census Tract 9572, Wabash County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17185957300","Census Tract 9573, Wabash County, Illinois","315","85","0","0","85","0","230","185","0","45",
"1400000US17185957400","Census Tract 9574, Wabash County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17185957500","Census Tract 9575, Wabash County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17187870100","Census Tract 8701, Warren County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17187870200","Census Tract 8702, Warren County, Illinois","48","48","0","0","48","0","0","0","0","0",
"1400000US17187870300","Census Tract 8703, Warren County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17187870400","Census Tract 8704, Warren County, Illinois","715","9","9","0","0","0","706","706","0","0",
"1400000US17187870500","Census Tract 8705, Warren County, Illinois","100","49","0","0","49","0","51","33","0","18",
"1400000US17189950100","Census Tract 9501, Washington County, Illinois","39","31","0","31","0","0","8","0","0","8",
"1400000US17189950200","Census Tract 9502, Washington County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17189950300","Census Tract 9503, Washington County, Illinois","180","165","45","0","120","0","15","0","0","15",
"1400000US17189950400","Census Tract 9504, Washington County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17191954900","Census Tract 9549, Wayne County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17191955000","Census Tract 9550, Wayne County, Illinois","31","31","0","0","31","0","0","0","0","0",
"1400000US17191955100","Census Tract 9551, Wayne County, Illinois","17","10","0","10","0","0","7","0","0","7",
"1400000US17191955200","Census Tract 9552, Wayne County, Illinois","91","77","0","0","77","0","14","0","0","14",
"1400000US17191955300","Census Tract 9553, Wayne County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17193958000","Census Tract 9580, White County, Illinois","35","35","35","0","0","0","0","0","0","0",
"1400000US17193958100","Census Tract 9581, White County, Illinois","216","214","0","0","214","0","2","0","0","2",
"1400000US17193958200","Census Tract 9582, White County, Illinois","38","38","0","0","38","0","0","0","0","0",
"1400000US17193958300","Census Tract 9583, White County, Illinois","255","249","0","0","249","0","6","0","0","6",
"1400000US17193958400","Census Tract 9584, White County, Illinois","17","0","0","0","0","0","17","0","0","17",
"1400000US17195000100","Census Tract 1, Whiteside County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17195000200","Census Tract 2, Whiteside County, Illinois","155","117","80","0","37","0","38","0","0","38",
"1400000US17195000300","Census Tract 3, Whiteside County, Illinois","170","100","0","0","100","0","70","70","0","0",
"1400000US17195000400","Census Tract 4, Whiteside County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17195000500","Census Tract 5, Whiteside County, Illinois","43","43","0","0","43","0","0","0","0","0",
"1400000US17195000600","Census Tract 6, Whiteside County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17195000700","Census Tract 7, Whiteside County, Illinois","130","114","0","0","114","0","16","0","0","16",
"1400000US17195000800","Census Tract 8, Whiteside County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17195000900","Census Tract 9, Whiteside County, Illinois","115","115","0","0","107","8","0","0","0","0",
"1400000US17195001000","Census Tract 10, Whiteside County, Illinois","47","0","0","0","0","0","47","0","0","47",
"1400000US17195001101","Census Tract 11.01, Whiteside County, Illinois","86","73","0","0","73","0","13","0","0","13",
"1400000US17195001102","Census Tract 11.02, Whiteside County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17195001200","Census Tract 12, Whiteside County, Illinois","21","0","0","0","0","0","21","0","0","21",
"1400000US17195001300","Census Tract 13, Whiteside County, Illinois","81","81","0","0","74","7","0","0","0","0",
"1400000US17195001400","Census Tract 14, Whiteside County, Illinois","96","82","0","0","82","0","14","0","0","14",
"1400000US17195001500","Census Tract 15, Whiteside County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17195001600","Census Tract 16, Whiteside County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17195001700","Census Tract 17, Whiteside County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17195001800","Census Tract 18, Whiteside County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880105","Census Tract 8801.05, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880106","Census Tract 8801.06, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880107","Census Tract 8801.07, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880109","Census Tract 8801.09, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880111","Census Tract 8801.11, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880112","Census Tract 8801.12, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880113","Census Tract 8801.13, Will County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17197880114","Census Tract 8801.14, Will County, Illinois","137","137","0","0","137","0","0","0","0","0",
"1400000US17197880115","Census Tract 8801.15, Will County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17197880116","Census Tract 8801.16, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880117","Census Tract 8801.17, Will County, Illinois","90","90","0","0","90","0","0","0","0","0",
"1400000US17197880118","Census Tract 8801.18, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880119","Census Tract 8801.19, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880122","Census Tract 8801.22, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880123","Census Tract 8801.23, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880124","Census Tract 8801.24, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880125","Census Tract 8801.25, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880202","Census Tract 8802.02, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880203","Census Tract 8802.03, Will County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17197880204","Census Tract 8802.04, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880303","Census Tract 8803.03, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880304","Census Tract 8803.04, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880305","Census Tract 8803.05, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880307","Census Tract 8803.07, Will County, Illinois","104","104","0","0","104","0","0","0","0","0",
"1400000US17197880309","Census Tract 8803.09, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880314","Census Tract 8803.14, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880315","Census Tract 8803.15, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880316","Census Tract 8803.16, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880317","Census Tract 8803.17, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880318","Census Tract 8803.18, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880319","Census Tract 8803.19, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880320","Census Tract 8803.20, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880321","Census Tract 8803.21, Will County, Illinois","119","119","0","0","119","0","0","0","0","0",
"1400000US17197880322","Census Tract 8803.22, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880323","Census Tract 8803.23, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880324","Census Tract 8803.24, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880325","Census Tract 8803.25, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880326","Census Tract 8803.26, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880408","Census Tract 8804.08, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880411","Census Tract 8804.11, Will County, Illinois","123","110","0","0","110","0","13","0","0","13",
"1400000US17197880412","Census Tract 8804.12, Will County, Illinois","21","0","0","0","0","0","21","0","0","21",
"1400000US17197880414","Census Tract 8804.14, Will County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17197880416","Census Tract 8804.16, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880417","Census Tract 8804.17, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880418","Census Tract 8804.18, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880421","Census Tract 8804.21, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880422","Census Tract 8804.22, Will County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17197880423","Census Tract 8804.23, Will County, Illinois","365","0","0","0","0","0","365","0","0","365",
"1400000US17197880424","Census Tract 8804.24, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880425","Census Tract 8804.25, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880426","Census Tract 8804.26, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880427","Census Tract 8804.27, Will County, Illinois","124","99","0","0","99","0","25","0","0","25",
"1400000US17197880428","Census Tract 8804.28, Will County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17197880429","Census Tract 8804.29, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880430","Census Tract 8804.30, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880431","Census Tract 8804.31, Will County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17197880432","Census Tract 8804.32, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880502","Census Tract 8805.02, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880503","Census Tract 8805.03, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880508","Census Tract 8805.08, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880509","Census Tract 8805.09, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880510","Census Tract 8805.10, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880511","Census Tract 8805.11, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880601","Census Tract 8806.01, Will County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17197880602","Census Tract 8806.02, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197880701","Census Tract 8807.01, Will County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17197880702","Census Tract 8807.02, Will County, Illinois","92","85","0","85","0","0","7","0","0","7",
"1400000US17197880901","Census Tract 8809.01, Will County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17197880903","Census Tract 8809.03, Will County, Illinois","12","0","0","0","0","0","12","0","0","12",
