"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"1400000US17013951200","Census Tract 9512, Calhoun County, Illinois","1830","8","1822","1755","1739","3","4","5","0","4","67","63","1","46","0","0","14","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17013951300","Census Tract 9513, Calhoun County, Illinois","1705","24","1681","1654","1646","4","0","2","0","2","27","25","0","22","1","0","0","0","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17015960100","Census Tract 9601, Carroll County, Illinois","2973","64","2909","2873","2838","13","5","11","0","6","36","33","0","12","8","2","10","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17015960200","Census Tract 9602, Carroll County, Illinois","1642","42","1600","1570","1563","2","3","1","1","0","30","30","0","16","3","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17015960300","Census Tract 9603, Carroll County, Illinois","2426","176","2250","2194","2127","48","3","4","0","12","56","54","7","35","2","0","8","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17015960400","Census Tract 9604, Carroll County, Illinois","1621","39","1582","1549","1535","9","0","3","0","2","33","27","8","2","1","2","14","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17015960500","Census Tract 9605, Carroll County, Illinois","1948","29","1919","1863","1844","8","0","7","0","4","56","55","6","16","6","0","24","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17015960600","Census Tract 9606, Carroll County, Illinois","2261","202","2059","2022","1395","579","38","8","0","2","37","35","0","27","0","0","7","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17017960100","Census Tract 9601, Cass County, Illinois","1772","5","1767","1722","1698","8","9","7","0","0","45","45","0","31","3","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17017960200","Census Tract 9602, Cass County, Illinois","1954","52","1902","1848","1817","15","8","5","3","0","54","52","6","30","0","0","16","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17017960300","Census Tract 9603, Cass County, Illinois","2381","382","1999","1966","1882","39","3","31","10","1","33","32","0","19","0","0","13","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17017960400","Census Tract 9604, Cass County, Illinois","1863","576","1287","1255","1080","136","3","27","7","2","32","30","0","16","0","0","14","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17017960500","Census Tract 9605, Cass County, Illinois","1856","727","1129","1099","825","233","4","25","5","7","30","28","8","10","3","1","2","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17019000200","Census Tract 2, Champaign County, Illinois","1683","180","1503","1457","202","844","8","391","1","11","46","45","18","2","7","0","3","6","0","0","8","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000301","Census Tract 3.01, Champaign County, Illinois","6278","586","5692","5502","2267","325","6","2874","0","30","190","171","12","10","100","0","27","0","8","1","2","0","0","0","0","11","0","14","11","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000302","Census Tract 3.02, Champaign County, Illinois","3721","296","3425","3307","904","164","0","2214","2","23","118","116","13","7","59","1","20","1","5","0","1","0","0","0","4","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000401","Census Tract 4.01, Champaign County, Illinois","5059","434","4625","4474","2956","232","0","1276","1","9","151","144","18","10","85","0","16","0","5","0","4","0","0","0","0","6","0","5","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000402","Census Tract 4.02, Champaign County, Illinois","3851","465","3386","3247","2027","221","3","938","0","58","139","120","22","7","68","0","20","2","0","1","0","0","0","0","0","0","0","18","1","1","2","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000500","Census Tract 5, Champaign County, Illinois","3138","181","2957","2789","2281","252","5","238","2","11","168","166","44","28","67","0","25","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000700","Census Tract 7, Champaign County, Illinois","2304","623","1681","1610","732","746","5","118","3","6","71","69","34","11","6","0","2","13","2","0","0","0","0","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000800","Census Tract 8, Champaign County, Illinois","4801","431","4370","4137","2256","1087","3","774","0","17","233","222","77","52","36","7","46","2","1","0","0","0","0","0","1","0","0","9","4","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000901","Census Tract 9.01, Champaign County, Illinois","3432","383","3049","2873","1082","1644","3","133","0","11","176","168","88","35","0","0","11","14","13","6","1","0","0","0","0","0","0","7","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000902","Census Tract 9.02, Champaign County, Illinois","5282","270","5012","4806","3074","1123","6","581","0","22","206","200","49","48","42","1","38","12","0","0","9","0","0","0","1","0","0","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001000","Census Tract 10, Champaign County, Illinois","3526","116","3410","3255","2384","770","0","85","0","16","155","152","39","44","25","0","25","13","4","2","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001100","Census Tract 11, Champaign County, Illinois","2809","118","2691","2602","2288","199","5","93","0","17","89","89","22","20","15","0","27","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001201","Census Tract 12.01, Champaign County, Illinois","4879","338","4541","4319","2517","1359","15","411","0","17","222","205","80","54","31","0","17","11","3","0","7","0","0","0","0","2","0","15","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001203","Census Tract 12.03, Champaign County, Illinois","3451","163","3288","3163","2574","379","6","202","0","2","125","121","33","30","26","0","22","4","1","0","2","0","0","0","0","3","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001204","Census Tract 12.04, Champaign County, Illinois","2602","86","2516","2436","1836","183","2","415","0","0","80","76","23","10","19","0","15","2","3","1","2","0","0","0","1","0","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001205","Census Tract 12.05, Champaign County, Illinois","5484","251","5233","5053","3502","606","3","894","4","44","180","165","62","20","54","0","23","0","3","0","3","0","0","0","0","0","0","13","7","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001206","Census Tract 12.06, Champaign County, Illinois","1591","38","1553","1508","1349","55","0","96","0","8","45","39","5","11","5","0","12","1","1","0","4","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US17019001301","Census Tract 13.01, Champaign County, Illinois","4715","197","4518","4362","3585","417","9","335","0","16","156","155","33","47","26","0","40","7","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001302","Census Tract 13.02, Champaign County, Illinois","4054","97","3957","3805","3105","217","5","455","0","23","152","148","11","22","29","3","83","0","0","0","0","0","0","0","0","0","0","4","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001400","Census Tract 14, Champaign County, Illinois","6592","680","5912","5657","3418","517","6","1696","0","20","255","253","57","18","129","1","30","1","2","2","10","0","0","0","0","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005300","Census Tract 53, Champaign County, Illinois","3272","200","3072","2978","773","1170","1","1020","0","14","94","80","23","14","15","0","6","14","5","0","2","0","0","0","1","0","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005401","Census Tract 54.01, Champaign County, Illinois","3508","578","2930","2788","1807","811","10","153","0","7","142","126","43","41","16","0","22","0","1","0","3","0","0","0","0","0","0","16","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005402","Census Tract 54.02, Champaign County, Illinois","2496","352","2144","2034","1765","172","0","92","0","5","110","100","15","53","7","2","14","6","0","0","2","0","0","0","0","1","0","8","4","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005500","Census Tract 55, Champaign County, Illinois","4254","358","3896","3682","2750","707","22","181","5","17","214","187","60","54","23","5","40","0","0","0","2","0","0","0","3","0","0","23","11","4","0","2","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
