"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1400000US17179021801","Census Tract 218.01, Tazewell County, Illinois","1712","1575","137",
"1400000US17179021802","Census Tract 218.02, Tazewell County, Illinois","936","828","108",
"1400000US17179021900","Census Tract 219, Tazewell County, Illinois","1901","1752","149",
"1400000US17179022000","Census Tract 220, Tazewell County, Illinois","1721","1603","118",
"1400000US17179022100","Census Tract 221, Tazewell County, Illinois","1464","1382","82",
"1400000US17179022200","Census Tract 222, Tazewell County, Illinois","1931","1821","110",
"1400000US17179022300","Census Tract 223, Tazewell County, Illinois","2328","2205","123",
"1400000US17179022400","Census Tract 224, Tazewell County, Illinois","2139","2020","119",
"1400000US17181950100","Census Tract 9501, Union County, Illinois","1907","1734","173",
"1400000US17181950200","Census Tract 9502, Union County, Illinois","1137","997","140",
"1400000US17181950300","Census Tract 9503, Union County, Illinois","883","778","105",
"1400000US17181950400","Census Tract 9504, Union County, Illinois","2301","2050","251",
"1400000US17181950500","Census Tract 9505, Union County, Illinois","1613","1424","189",
"1400000US17183000100","Census Tract 1, Vermilion County, Illinois","774","629","145",
"1400000US17183000200","Census Tract 2, Vermilion County, Illinois","686","554","132",
"1400000US17183000300","Census Tract 3, Vermilion County, Illinois","899","772","127",
"1400000US17183000400","Census Tract 4, Vermilion County, Illinois","1338","1160","178",
"1400000US17183000500","Census Tract 5, Vermilion County, Illinois","1759","1575","184",
"1400000US17183000600","Census Tract 6, Vermilion County, Illinois","1138","908","230",
"1400000US17183000700","Census Tract 7, Vermilion County, Illinois","1687","1555","132",
"1400000US17183000800","Census Tract 8, Vermilion County, Illinois","1128","956","172",
"1400000US17183000900","Census Tract 9, Vermilion County, Illinois","1075","928","147",
"1400000US17183001200","Census Tract 12, Vermilion County, Illinois","1623","1458","165",
"1400000US17183001300","Census Tract 13, Vermilion County, Illinois","1781","1666","115",
"1400000US17183010100","Census Tract 101, Vermilion County, Illinois","1405","1232","173",
"1400000US17183010200","Census Tract 102, Vermilion County, Illinois","2449","2149","300",
"1400000US17183010300","Census Tract 103, Vermilion County, Illinois","1952","1797","155",
"1400000US17183010400","Census Tract 104, Vermilion County, Illinois","923","877","46",
"1400000US17183010500","Census Tract 105, Vermilion County, Illinois","1752","1585","167",
"1400000US17183010600","Census Tract 106, Vermilion County, Illinois","1938","1767","171",
"1400000US17183010701","Census Tract 107.01, Vermilion County, Illinois","1381","1268","113",
"1400000US17183010702","Census Tract 107.02, Vermilion County, Illinois","1316","1225","91",
"1400000US17183010800","Census Tract 108, Vermilion County, Illinois","1545","1376","169",
"1400000US17183010900","Census Tract 109, Vermilion County, Illinois","1251","1129","122",
"1400000US17183011000","Census Tract 110, Vermilion County, Illinois","1791","1592","199",
"1400000US17183011100","Census Tract 111, Vermilion County, Illinois","1124","1019","105",
"1400000US17183011200","Census Tract 112, Vermilion County, Illinois","1692","1391","301",
"1400000US17185957200","Census Tract 9572, Wabash County, Illinois","1629","1425","204",
"1400000US17185957300","Census Tract 9573, Wabash County, Illinois","1470","1310","160",
"1400000US17185957400","Census Tract 9574, Wabash County, Illinois","988","808","180",
"1400000US17185957500","Census Tract 9575, Wabash County, Illinois","1322","1127","195",
"1400000US17187870100","Census Tract 8701, Warren County, Illinois","1058","859","199",
"1400000US17187870200","Census Tract 8702, Warren County, Illinois","1265","1085","180",
"1400000US17187870300","Census Tract 8703, Warren County, Illinois","1194","1092","102",
"1400000US17187870400","Census Tract 8704, Warren County, Illinois","2009","1846","163",
"1400000US17187870500","Census Tract 8705, Warren County, Illinois","2076","1838","238",
"1400000US17189950100","Census Tract 9501, Washington County, Illinois","1448","1287","161",
"1400000US17189950200","Census Tract 9502, Washington County, Illinois","1700","1515","185",
"1400000US17189950300","Census Tract 9503, Washington County, Illinois","1410","1287","123",
"1400000US17189950400","Census Tract 9504, Washington County, Illinois","1832","1634","198",
"1400000US17191954900","Census Tract 9549, Wayne County, Illinois","1491","1309","182",
"1400000US17191955000","Census Tract 9550, Wayne County, Illinois","1889","1682","207",
"1400000US17191955100","Census Tract 9551, Wayne County, Illinois","1397","1216","181",
"1400000US17191955200","Census Tract 9552, Wayne County, Illinois","1545","1366","179",
"1400000US17191955300","Census Tract 9553, Wayne County, Illinois","1357","1201","156",
"1400000US17193958000","Census Tract 9580, White County, Illinois","1046","875","171",
"1400000US17193958100","Census Tract 9581, White County, Illinois","1605","1426","179",
"1400000US17193958200","Census Tract 9582, White County, Illinois","1318","1128","190",
"1400000US17193958300","Census Tract 9583, White County, Illinois","1247","1113","134",
"1400000US17193958400","Census Tract 9584, White County, Illinois","1535","1304","231",
"1400000US17195000100","Census Tract 1, Whiteside County, Illinois","1541","1441","100",
"1400000US17195000200","Census Tract 2, Whiteside County, Illinois","1361","1241","120",
"1400000US17195000300","Census Tract 3, Whiteside County, Illinois","1459","1307","152",
"1400000US17195000400","Census Tract 4, Whiteside County, Illinois","1475","1290","185",
"1400000US17195000500","Census Tract 5, Whiteside County, Illinois","1747","1612","135",
"1400000US17195000600","Census Tract 6, Whiteside County, Illinois","1777","1641","136",
"1400000US17195000700","Census Tract 7, Whiteside County, Illinois","1234","1103","131",
"1400000US17195000800","Census Tract 8, Whiteside County, Illinois","876","787","89",
"1400000US17195000900","Census Tract 9, Whiteside County, Illinois","1686","1584","102",
"1400000US17195001000","Census Tract 10, Whiteside County, Illinois","1281","1140","141",
"1400000US17195001101","Census Tract 11.01, Whiteside County, Illinois","1228","1161","67",
"1400000US17195001102","Census Tract 11.02, Whiteside County, Illinois","1031","855","176",
"1400000US17195001200","Census Tract 12, Whiteside County, Illinois","1753","1624","129",
"1400000US17195001300","Census Tract 13, Whiteside County, Illinois","1252","1162","90",
"1400000US17195001400","Census Tract 14, Whiteside County, Illinois","1021","934","87",
"1400000US17195001500","Census Tract 15, Whiteside County, Illinois","1544","1387","157",
"1400000US17195001600","Census Tract 16, Whiteside County, Illinois","1276","1170","106",
"1400000US17195001700","Census Tract 17, Whiteside County, Illinois","1474","1304","170",
"1400000US17195001800","Census Tract 18, Whiteside County, Illinois","839","813","26",
"1400000US17197880105","Census Tract 8801.05, Will County, Illinois","2363","2313","50",
"1400000US17197880106","Census Tract 8801.06, Will County, Illinois","1452","1418","34",
"1400000US17197880107","Census Tract 8801.07, Will County, Illinois","1682","1627","55",
"1400000US17197880109","Census Tract 8801.09, Will County, Illinois","1840","1786","54",
"1400000US17197880111","Census Tract 8801.11, Will County, Illinois","1166","1143","23",
"1400000US17197880112","Census Tract 8801.12, Will County, Illinois","646","631","15",
"1400000US17197880113","Census Tract 8801.13, Will County, Illinois","1141","1102","39",
"1400000US17197880114","Census Tract 8801.14, Will County, Illinois","1190","1082","108",
"1400000US17197880115","Census Tract 8801.15, Will County, Illinois","1160","1125","35",
"1400000US17197880116","Census Tract 8801.16, Will County, Illinois","1032","996","36",
"1400000US17197880117","Census Tract 8801.17, Will County, Illinois","1668","1580","88",
"1400000US17197880118","Census Tract 8801.18, Will County, Illinois","1486","1465","21",
"1400000US17197880119","Census Tract 8801.19, Will County, Illinois","1571","1528","43",
"1400000US17197880122","Census Tract 8801.22, Will County, Illinois","1838","1802","36",
"1400000US17197880123","Census Tract 8801.23, Will County, Illinois","1376","1281","95",
"1400000US17197880124","Census Tract 8801.24, Will County, Illinois","1215","1182","33",
"1400000US17197880125","Census Tract 8801.25, Will County, Illinois","1587","1574","13",
"1400000US17197880202","Census Tract 8802.02, Will County, Illinois","1634","1585","49",
"1400000US17197880203","Census Tract 8802.03, Will County, Illinois","1280","1246","34",
"1400000US17197880204","Census Tract 8802.04, Will County, Illinois","2569","2412","157",
"1400000US17197880303","Census Tract 8803.03, Will County, Illinois","1367","1332","35",
"1400000US17197880304","Census Tract 8803.04, Will County, Illinois","1605","1585","20",
"1400000US17197880305","Census Tract 8803.05, Will County, Illinois","1646","1629","17",
"1400000US17197880307","Census Tract 8803.07, Will County, Illinois","2349","2295","54",
"1400000US17197880309","Census Tract 8803.09, Will County, Illinois","1508","1498","10",
"1400000US17197880314","Census Tract 8803.14, Will County, Illinois","2136","2100","36",
"1400000US17197880315","Census Tract 8803.15, Will County, Illinois","1104","1081","23",
"1400000US17197880316","Census Tract 8803.16, Will County, Illinois","1186","1147","39",
"1400000US17197880317","Census Tract 8803.17, Will County, Illinois","1999","1945","54",
"1400000US17197880318","Census Tract 8803.18, Will County, Illinois","1204","1161","43",
"1400000US17197880319","Census Tract 8803.19, Will County, Illinois","1548","1515","33",
"1400000US17197880320","Census Tract 8803.20, Will County, Illinois","976","966","10",
"1400000US17197880321","Census Tract 8803.21, Will County, Illinois","1248","1237","11",
"1400000US17197880322","Census Tract 8803.22, Will County, Illinois","1983","1929","54",
"1400000US17197880323","Census Tract 8803.23, Will County, Illinois","2705","2564","141",
"1400000US17197880324","Census Tract 8803.24, Will County, Illinois","1602","1558","44",
"1400000US17197880325","Census Tract 8803.25, Will County, Illinois","1087","1070","17",
"1400000US17197880326","Census Tract 8803.26, Will County, Illinois","1023","1013","10",
"1400000US17197880408","Census Tract 8804.08, Will County, Illinois","1586","1559","27",
"1400000US17197880411","Census Tract 8804.11, Will County, Illinois","1270","1230","40",
"1400000US17197880412","Census Tract 8804.12, Will County, Illinois","1478","1443","35",
"1400000US17197880414","Census Tract 8804.14, Will County, Illinois","1548","1508","40",
"1400000US17197880416","Census Tract 8804.16, Will County, Illinois","1065","1057","8",
"1400000US17197880417","Census Tract 8804.17, Will County, Illinois","1040","1023","17",
"1400000US17197880418","Census Tract 8804.18, Will County, Illinois","1473","1456","17",
"1400000US17197880421","Census Tract 8804.21, Will County, Illinois","2157","2103","54",
"1400000US17197880422","Census Tract 8804.22, Will County, Illinois","1360","1326","34",
"1400000US17197880423","Census Tract 8804.23, Will County, Illinois","1294","1226","68",
"1400000US17197880424","Census Tract 8804.24, Will County, Illinois","1374","1353","21",
"1400000US17197880425","Census Tract 8804.25, Will County, Illinois","1299","1263","36",
"1400000US17197880426","Census Tract 8804.26, Will County, Illinois","1272","1258","14",
"1400000US17197880427","Census Tract 8804.27, Will County, Illinois","1058","1031","27",
"1400000US17197880428","Census Tract 8804.28, Will County, Illinois","1464","1450","14",
"1400000US17197880429","Census Tract 8804.29, Will County, Illinois","1494","1469","25",
"1400000US17197880430","Census Tract 8804.30, Will County, Illinois","1052","1038","14",
"1400000US17197880431","Census Tract 8804.31, Will County, Illinois","1799","1775","24",
"1400000US17197880432","Census Tract 8804.32, Will County, Illinois","1153","1133","20",
"1400000US17197880502","Census Tract 8805.02, Will County, Illinois","1907","1851","56",
"1400000US17197880503","Census Tract 8805.03, Will County, Illinois","2163","2048","115",
"1400000US17197880508","Census Tract 8805.08, Will County, Illinois","1207","1184","23",
"1400000US17197880509","Census Tract 8805.09, Will County, Illinois","1252","1209","43",
"1400000US17197880510","Census Tract 8805.10, Will County, Illinois","1252","1186","66",
"1400000US17197880511","Census Tract 8805.11, Will County, Illinois","1107","1091","16",
"1400000US17197880601","Census Tract 8806.01, Will County, Illinois","1206","1176","30",
"1400000US17197880602","Census Tract 8806.02, Will County, Illinois","1605","1512","93",
"1400000US17197880701","Census Tract 8807.01, Will County, Illinois","2027","1953","74",
"1400000US17197880702","Census Tract 8807.02, Will County, Illinois","1008","899","109",
"1400000US17197880901","Census Tract 8809.01, Will County, Illinois","2715","2618","97",
